0.2048533483461461,0.6428896664986644,0.9159107278240759,0.8113895453455476,0.11624802621062369,0.5983819806404063
0.8515139740453309,0.3746328451852514,0.5375426738667273,0.5804939601935177,0.17845116550048667,0.7746000185310056
0.07212555147204724,0.16636802800150763,0.19235810398322284,0.5172038508361825,0.01972652716666845,0.5333316713445048
0.8910397656614464,0.33242460154479303,0.872664741848746,0.6461442092090689,0.17477024611306036,0.6613315042734454
0.4155821828943599,0.734596580175048,0.8368616469135471,0.2097174225355749,0.3493482387149802,0.6864941458423821
0.05083127424085099,0.9360530138805183,0.3764213218158655,0.22421783389220862,0.09272293364060236,0.7252558153316295
0.982805955067463,0.5074714116281583,0.8506148042226646,0.9148084608519514,0.7308443190959675,0.11048824563979986
0.2680731217197,0.7860498352254133,0.7374336747126833,0.1588842016527786,0.24428687346610312,0.11100137636168783
0.15386214408853494,0.7795071720976026,0.670846144625396,0.8538805524157446,0.8863070248932676,0.916048474871444
0.22360246505754067,0.16649155750913947,0.5001415268121306,0.9938449590221846,0.24777655971379242,0.8879738115859177
0.2365470530866458,0.8792149293952216,0.5754554546317195,0.8619261790846264,0.33653007819218095,0.07183463644793142
0.39684711429076713,0.5177154494667691,0.41529391065547705,0.09307697680277394,0.3701378614710017,0.3278156195489398
0.45901741412639263,0.5888972642479207,0.9995238653869408,0.9493141447729447,0.12644440469652074,0.7527652761234471
0.9369649446979555,0.08526008062037482,0.42928845636468427,0.29230734738072695,0.2704352395035151,0.3603184362537779
0.5383102411423769,0.31273537534031626,0.049922152708448464,0.7952334710180627,0.41602538494340746,0.17080444585130938
0.2721510348882167,0.7858938820813464,0.21235271301219938,0.5649547437661786,0.29599035495021686,0.8453304176881072
0.8761143630110604,0.870457003831295,0.19271789416651164,0.7507667994595716,0.23315047060129046,0.0027953482603237934
0.8488056398655652,0.15288322523864384,0.860913262916113,0.898185186068483,0.7336073914483557,0.15074071413912404
0.4497563137701974,0.0370379597815228,0.12030962381542731,0.8133544457446517,0.9827367304609796,0.3043484256559198
0.20573283705255074,0.137691772457478,0.9885994866610243,0.8803946338177088,0.013046964585374465,0.4729117082852823
0.3267146299282455,0.7858042552235306,0.18119132394858461,0.011949506359203443,0.4480895565626125,0.1669554841325651
0.7457658380262886,0.5540909695634345,0.8431804973558268,0.40084453540458953,0.7983869774969925,0.3759690177513242
0.43507830509823986,0.6229659176980129,0.47497822789247723,0.7134542463744729,0.005745873303814708,0.3374154961778245
0.068191999643342,0.05320098009940799,0.35333563150110325,0.3553409047382289,0.18513560116543415,0.1601483116487853
0.7702170010286542,0.4260274888705988,0.7788013275858497,0.5260656204767674,0.6041960228111058,0.5743220717745756
0.5700767071673132,0.7142705861984303,0.11950993267076027,0.3387611698977706,0.8469375949292787,0.896936923510244
0.6095316280111175,0.8166842288499787,0.8784036911505082,0.7339482683083142,0.7297206560310925,0.6657760214722545
0.21306225259802636,0.6260433768971475,0.3172082003635843,0.9858975286040643,0.9454424485541228,0.2900372089736303
0.5425060088713094,0.3107274758764679,0.62824947046583,0.5501914179804352,0.09918014613133386,0.7756513393863705
0.8844439545061055,0.21734658237458349,0.27893200076360414,0.8964991371265548,0.9303788334371897,0.9362180128154127
0.20238120471377252,0.2931461418376544,0.15968241280544626,0.9212957476314201,0.1799456894044521,0.12265616545289271
0.6573029686501956,0.5730783558516885,0.1625666035015484,0.9485599260073798,0.014106578983603346,0.06890949299181925
0.5086267620317948,0.26602598315264936,0.09464678063753607,0.15647506950959666,0.8412631156233303,0.927094988655475
0.4742007647812251,0.5430577977233453,0.5993752445313748,0.2658127919209884,0.10589406603692297,0.4699352866555947
0.9959834077801598,0.8100115407512204,0.4047113347469541,0.2888466381391436,0.48919139201419526,0.08465199316146554
0.3424181921382893,0.11624164507856183,0.5438606369544469,0.16105461341322114,0.335895343855411,0.9310658016662252
0.4162041760002392,0.28701081511769955,0.681112603408417,0.8031234652127937,0.9288598843547453,0.144679904893525
0.035947313115657686,0.29160013852697564,0.7206046529584226,0.026341290480922597,0.9872779371378977,0.43711466920084474
0.2527223481304741,0.49248555603873934,0.05126048659343452,0.18571038630658754,0.9331400705443689,0.8823921490858175
0.5504215794063089,0.5294841090449839,0.07979875655784974,0.3842554893806275,0.6871788573911134,0.12608998952647
0.08632567428881388,0.24008531486382834,0.7906260625308984,0.668145301524669,0.07592821380384085,0.0600209789140721
0.15189606013950296,0.8136038036271757,0.5335296165928145,0.1513639665471228,0.08314270888936492,0.05945100666080938
0.8915187090014107,0.22954639118869047,0.8361576932169283,0.5436155897686389,0.8110880425412762,0.8714177097313636
0.7988664528954507,0.39377963995364074,0.9489854038853109,0.5956456381121202,0.9514227733689519,0.9068096608600406
0.3286059257543278,0.5106916931305966,0.9083483875789644,0.5388192606487847,0.04470330970130254,0.05773534914648393
0.9991413106272489,0.413413756590448,0.9226003339072875,0.49408547740273245,0.7470019899006946,0.8144555972670968
0.9256301929665868,0.4120311170315374,0.793803594442298,0.9197289027533182,0.5586421516241634,0.7687482733120925
0.7891596532102141,0.8531703518417745,0.25075614943096625,0.6147931301898147,0.012417709541822308,0.9858726695343383
0.717152709407436,0.9518764097615618,0.5286354735264589,0.2998560429326521,0.5975362595112256,0.9250272553746308
0.4930716696417635,0.5436420683434305,0.24801124945151676,0.8599196857137215,0.8134505976741156,0.8549534723989629
0.4234621610512246,0.49304808488193086,0.7552361734316644,0.503402345398204,0.7291299228717888,0.11060262299569434
0.2323774301329864,0.4148183516719772,0.14292919854935127,0.2113098554246553,0.4644643188071791,0.17890779988097072
0.6141520480309517,0.7391667599170183,0.40095899918278854,0.3132230458489258,0.7295552603773113,0.8939119392551245
0.8141445703442289,0.6589611903504113,0.7044304511544424,0.02024057638998511,0.2446595780348788,0.9178999489978752
0.5041072702279049,0.10118462836959663,0.046963248932295976,0.5048175219538854,0.730441581663753,0.9367430787230498
0.6268030477978763,0.0860325011490316,0.0181922564290522,0.17576196453456672,0.588732652296861,0.40223890478133684
0.07779202225374182,0.9872271504890107,0.9189549117041582,0.23260029330691023,0.1938683916670143,0.3065474626288319
0.5172411870871838,0.6471064472701459,0.9429736002328183,0.2730693756413992,0.36140457410407134,0.015484382717558032
0.12933299381129382,0.6869792341717298,0.33878174791930327,0.593495539725752,0.45402320606203816,0.056912030498846855
0.3114038905123844,0.8912390784607531,0.23084336467190236,0.08400073851118495,0.295014582489426,0.4431208271435225
0.541243547963731,0.2337639582214478,0.7268183265423391,0.04543658037168585,0.5810266601693551,0.3841432289577178
0.672820721685385,0.0050569358240522,0.5931414179222737,0.40616634277385244,0.4828469480786639,0.4514905748998561
